episode,timestep,reward,cost
16659,16660000,25.0562,-61.15
16679,16680000,25.0079,-65.8
16699,16700000,25.3296,-56.5
16719,16720000,24.4886,-63.55
16739,16740000,24.4308,-51.1
16759,16760000,24.228,-49.2
16779,16780000,25.595,-35.35
16799,16800000,25.1505,-57.25
16819,16820000,24.8479,-65.95
16839,16840000,25.8459,-54.95
16859,16860000,24.4001,-57.05
16879,16880000,24.9628,-50.55
16899,16900000,25.3419,-49.65
16919,16920000,25.6719,-49.8
16939,16940000,24.5075,-36.0
16959,16960000,25.0477,-62.3
16979,16980000,25.6997,-47.75
16999,17000000,25.5672,-42.1
17019,17020000,25.3039,-42.5
17039,17040000,25.4686,-54.05
17059,17060000,25.3858,-52.65
17079,17080000,25.5982,-41.2
17099,17100000,25.1906,-60.25
17119,17120000,25.551,-46.2
17139,17140000,24.7593,-51.55
17159,17160000,25.0407,-45.4
17179,17180000,24.8822,-60.55
17199,17200000,24.9268,-59.75
17219,17220000,25.0152,-62.7
17239,17240000,24.8624,-56.75
17259,17260000,24.9493,-54.85
17279,17280000,25.1975,-65.8
17299,17300000,25.0522,-58.4
17319,17320000,25.1516,-53.0
17339,17340000,25.4076,-54.1
17359,17360000,24.7798,-54.45
17379,17380000,24.8834,-65.4
17399,17400000,25.1744,-51.8
17419,17420000,24.5912,-58.0
17439,17440000,24.622,-56.0
17459,17460000,24.8322,-66.9
17479,17480000,25.3757,-53.45
17499,17500000,24.7179,-78.9
17519,17520000,25.0576,-64.95
17539,17540000,24.8223,-45.45
17559,17560000,25.336,-54.4
17579,17580000,25.4789,-43.55
17599,17600000,25.374,-53.35
17619,17620000,25.2524,-49.1
17639,17640000,25.0583,-46.15
17659,17660000,25.2604,-37.4
17679,17680000,25.522,-67.4
17699,17700000,25.4854,-59.65
17719,17720000,24.7402,-70.95
17739,17740000,24.8069,-53.35
17759,17760000,24.9763,-57.7
17779,17780000,25.2323,-57.75
17799,17800000,24.985,-59.75
17819,17820000,24.5851,-70.75
17839,17840000,25.519,-51.95
17859,17860000,24.9537,-62.85
17879,17880000,24.4663,-55.6
17899,17900000,24.5927,-60.75
17919,17920000,25.1359,-50.35
17939,17940000,25.2208,-46.25
17959,17960000,24.9112,-46.1
17979,17980000,24.3324,-45.6
17999,18000000,24.7147,-71.6
18019,18020000,24.7694,-48.9
18039,18040000,25.7531,-54.55
18059,18060000,25.3257,-55.7
18079,18080000,24.1176,-55.35
18099,18100000,25.056,-58.55
18119,18120000,24.1261,-65.6
18139,18140000,24.9125,-49.4
18159,18160000,25.5673,-52.05
18179,18180000,24.8714,-65.45
18199,18200000,24.8251,-52.8
18219,18220000,25.5364,-52.25
18239,18240000,25.6932,-41.7
18259,18260000,25.455,-60.7
18279,18280000,25.3674,-29.55
18299,18300000,25.0248,-51.65
18319,18320000,25.3893,-59.25
18339,18340000,25.2156,-44.4
18359,18360000,24.7004,-63.05
18379,18380000,25.1941,-49.0
18399,18400000,25.0097,-65.95
18419,18420000,25.5524,-65.35
18439,18440000,24.0376,-99.85
18459,18460000,25.4482,-42.8
18479,18480000,24.8633,-60.0
18499,18500000,25.7439,-41.55
18519,18520000,25.0764,-56.75
18539,18540000,24.9202,-64.3
18559,18560000,25.2352,-42.0
18579,18580000,24.7133,-65.85
18599,18600000,25.0039,-50.85
18619,18620000,25.2713,-62.5
18639,18640000,25.0062,-38.85
18659,18660000,24.9819,-56.15
18679,18680000,26.1814,-43.15
18699,18700000,25.1068,-58.15
18719,18720000,25.1216,-51.9
18739,18740000,25.4274,-40.0
18759,18760000,25.4739,-53.9
18779,18780000,25.5303,-58.6
18799,18800000,25.3233,-50.75
18819,18820000,25.4729,-60.75
18839,18840000,24.6348,-66.75
18859,18860000,25.5194,-41.25
18879,18880000,25.015,-60.6
18899,18900000,24.7956,-51.4
18919,18920000,25.4668,-49.65
18939,18940000,26.1347,-39.7
18959,18960000,25.294,-45.95
18979,18980000,23.5373,-40.95
18999,19000000,25.8526,-47.15
19019,19020000,25.1505,-50.3
19039,19040000,24.7174,-61.1
19059,19060000,25.4514,-48.9
19079,19080000,25.7758,-63.75
19099,19100000,25.0098,-46.85
19119,19120000,24.1088,-30.5
19139,19140000,23.5998,-54.85
19159,19160000,24.8313,-54.0
19179,19180000,25.0602,-50.85
19199,19200000,25.9329,-50.55
19219,19220000,25.3493,-45.7
19239,19240000,25.7469,-46.85
19259,19260000,25.3467,-62.0
19279,19280000,25.3814,-51.3
19299,19300000,25.6036,-37.0
19319,19320000,25.944,-63.85
19339,19340000,24.0726,-46.05
19359,19360000,25.1332,-56.5
19379,19380000,25.5168,-56.65
19399,19400000,24.9099,-36.6
19419,19420000,25.1435,-59.95
19439,19440000,25.3395,-56.1
19459,19460000,25.1652,-50.1
19479,19480000,24.9889,-45.3
19499,19500000,25.6611,-58.15
19519,19520000,24.7192,-51.75
19539,19540000,24.7428,-64.75
19559,19560000,25.4865,-46.05
19579,19580000,25.2781,-44.0
19599,19600000,24.9833,-63.05
19619,19620000,25.3033,-56.0
19639,19640000,25.064,-70.15
19659,19660000,25.0905,-56.95
19679,19680000,25.1286,-53.45
19699,19700000,25.3954,-47.95
19719,19720000,25.4354,-50.45
19739,19740000,24.684,-55.2
19759,19760000,25.0324,-64.6
19779,19780000,25.2968,-48.4
19799,19800000,25.0639,-49.75
19819,19820000,24.4865,-61.1
19839,19840000,24.5443,-62.3
19859,19860000,25.1225,-62.3
19879,19880000,24.9602,-34.6
19899,19900000,25.1489,-33.7
19919,19920000,25.4516,-40.75
19939,19940000,25.6802,-52.85
19959,19960000,25.3926,-43.45
19979,19980000,25.6767,-53.4
19999,20000000,24.7379,-56.85
20019,20020000,25.2396,-51.45
20039,20040000,25.0974,-50.8
20059,20060000,24.8768,-38.45
20079,20080000,25.9307,-52.8
20099,20100000,25.5567,-50.35
20119,20120000,25.172,-59.35
20139,20140000,24.2939,-65.05
20159,20160000,24.8331,-55.25
20179,20180000,25.0289,-54.9
20199,20200000,25.7407,-51.55
20219,20220000,24.4199,-60.85
20239,20240000,25.1666,-46.9
20259,20260000,25.208,-44.65
20279,20280000,25.4898,-52.45
20299,20300000,25.0419,-65.2
20319,20320000,25.6139,-52.65
20339,20340000,25.2349,-49.45
20359,20360000,25.7306,-41.65
20379,20380000,25.3173,-39.5
20399,20400000,25.5619,-36.45
20419,20420000,25.1374,-49.15
20439,20440000,25.5991,-55.65
20459,20460000,25.1012,-65.75
20479,20480000,23.9181,-57.0
20499,20500000,25.1132,-50.25
20519,20520000,25.3204,-61.4
20539,20540000,24.725,-54.3
20559,20560000,25.5247,-44.6
20579,20580000,25.8093,-49.75
20599,20600000,24.7908,-53.5
20619,20620000,25.2582,-59.1
20639,20640000,25.7647,-53.35
20659,20660000,25.4512,-59.1
20679,20680000,24.5506,-46.05
20699,20700000,25.456,-40.1
20719,20720000,25.0836,-54.15
20739,20740000,25.1519,-42.35
20759,20760000,25.3586,-54.2
20779,20780000,25.1588,-54.85
20799,20800000,25.3843,-64.4
20819,20820000,25.2323,-52.15
20839,20840000,25.1147,-59.6
20859,20860000,25.3279,-59.8
20879,20880000,25.4956,-40.8
20899,20900000,24.7697,-56.65
20919,20920000,25.0965,-49.05
20939,20940000,25.6219,-50.3
20959,20960000,24.9317,-38.55
20979,20980000,25.3107,-47.85
20999,21000000,25.6095,-51.3
21019,21020000,25.2691,-46.05
21039,21040000,24.8203,-59.1
21059,21060000,25.8668,-54.9
21079,21080000,25.3113,-54.7
21099,21100000,25.5276,-43.85
21119,21120000,24.7999,-63.35
21139,21140000,25.6115,-58.7
21159,21160000,25.6227,-54.7
21179,21180000,25.5029,-49.65
21199,21200000,25.5742,-43.4
21219,21220000,24.7892,-55.25
21239,21240000,25.0015,-55.4
21259,21260000,25.7998,-55.2
21279,21280000,25.3593,-65.7
21299,21300000,25.7331,-44.0
21319,21320000,25.4554,-50.95
21339,21340000,25.3896,-51.3
21359,21360000,25.4803,-53.9
21379,21380000,25.2929,-47.6
21399,21400000,25.3645,-49.1
21419,21420000,25.2589,-55.55
21439,21440000,25.9162,-41.2
21459,21460000,25.6906,-38.55
21479,21480000,25.0923,-53.1
21499,21500000,25.3389,-63.25
21519,21520000,25.2642,-54.95
21539,21540000,25.4263,-68.6
21559,21560000,25.5982,-45.4
21579,21580000,24.2504,-36.55
21599,21600000,25.2042,-50.15
21619,21620000,25.0403,-47.7
21639,21640000,25.1351,-47.55
21659,21660000,25.5127,-67.0
21679,21680000,25.6392,-42.4
21699,21700000,25.2639,-56.55
21719,21720000,25.2114,-53.65
21739,21740000,25.2165,-49.75
21759,21760000,25.6611,-43.55
21779,21780000,25.0289,-38.7
21799,21800000,25.022,-57.1
21819,21820000,25.5534,-53.8
21839,21840000,25.4313,-43.35
21859,21860000,25.191,-48.0
21879,21880000,25.2669,-45.4
21899,21900000,25.2147,-61.9
