episode,timestep,reward,cost
1771,1772000,1.188,-115.5
1773,1774000,-0.1777,-15.0
1775,1776000,6.2688,-26.0
1777,1778000,3.5342,-330.5
1779,1780000,-2.208,0.0
1781,1782000,7.2605,-83.5
1783,1784000,5.0852,-6.5
1785,1786000,6.4052,-300.5
1787,1788000,3.1514,-28.0
1789,1790000,5.8415,-27.5
1791,1792000,6.4332,-25.5
1793,1794000,1.0353,-180.0
1795,1796000,2.5597,-29.5
1797,1798000,6.1179,-75.0
1799,1800000,2.0215,-14.5
1801,1802000,-0.6021,-22.5
1803,1804000,2.1852,-221.5
1805,1806000,13.4972,-17.5
1807,1808000,-0.1339,-20.5
1809,1810000,2.4892,0.0
1811,1812000,3.5993,-35.5
1813,1814000,1.6755,-35.5
1815,1816000,6.1839,-65.0
1817,1818000,0.5171,-60.5
1819,1820000,7.4894,-176.0
1821,1822000,2.0153,-87.5
1823,1824000,-0.4261,-41.0
1825,1826000,8.8264,-200.0
1827,1828000,2.0566,0.0
1829,1830000,2.4509,-173.5
1831,1832000,9.4318,-8.5
1833,1834000,-2.2033,0.0
1835,1836000,-0.9919,-25.5
1837,1838000,-1.7685,0.0
1839,1840000,0.1905,0.0
1841,1842000,-0.3113,-28.5
1843,1844000,1.6793,0.0
1845,1846000,5.9048,-174.0
1847,1848000,4.2641,-186.5
1849,1850000,1.103,-51.5
1851,1852000,4.6172,-6.0
1853,1854000,6.3474,-213.0
1855,1856000,1.3093,-30.5
1857,1858000,6.8133,-34.5
1859,1860000,3.4935,-52.5
1861,1862000,1.1247,-24.0
1863,1864000,2.6138,-274.0
1865,1866000,6.8054,-26.0
1867,1868000,3.1702,0.0
1869,1870000,4.3971,-44.5
1871,1872000,-0.254,-14.0
1873,1874000,0.3577,-1.5
1875,1876000,2.8243,0.0
1877,1878000,-0.0263,-9.5
1879,1880000,2.2431,-14.5
1881,1882000,3.2244,-25.5
1883,1884000,2.1274,0.0
1885,1886000,-1.234,0.0
1887,1888000,1.9391,-88.0
1889,1890000,2.6805,0.0
1891,1892000,1.1644,-47.0
1893,1894000,3.9273,-11.0
1895,1896000,5.8327,-58.0
1897,1898000,5.8959,-36.0
1899,1900000,2.8273,-16.5
1901,1902000,-1.2399,0.0
1903,1904000,1.5275,-106.0
1905,1906000,1.6784,-54.0
1907,1908000,2.6132,0.0
1909,1910000,4.9125,-7.5
1911,1912000,2.3925,-155.5
1913,1914000,-2.3818,0.0
1915,1916000,5.7263,-108.0
1917,1918000,6.4486,-18.0
1919,1920000,6.4008,0.0
1921,1922000,-0.3972,-164.0
1923,1924000,-0.9236,-48.0
1925,1926000,5.9733,-7.0
1927,1928000,0.0226,-28.5
1929,1930000,3.727,-26.0
1931,1932000,6.7792,-96.0
1933,1934000,0.1544,-38.5
1935,1936000,6.2912,0.0
1937,1938000,7.5152,-91.5
1939,1940000,0.3506,-193.5
1941,1942000,1.9476,0.0
1943,1944000,3.5802,-31.5
1945,1946000,6.2038,-36.0
1947,1948000,3.0664,-46.5
1949,1950000,-0.5301,-125.0
1951,1952000,3.4155,0.0
1953,1954000,2.5249,-101.0
1955,1956000,-0.9536,0.0
1957,1958000,6.4717,-20.0
1959,1960000,0.5042,-14.0
1961,1962000,6.3513,-32.5
1963,1964000,1.7668,-64.5
1965,1966000,3.1671,-22.0
1967,1968000,-0.0818,0.0
1969,1970000,6.677,-47.0
1971,1972000,2.2177,-77.0
1973,1974000,0.8434,0.0
1975,1976000,3.9832,-53.5
1977,1978000,3.4666,-282.5
1979,1980000,8.4219,-243.5
1981,1982000,-0.8897,0.0
1983,1984000,6.5753,0.0
1985,1986000,5.6523,-105.5
1987,1988000,2.5132,-5.5
1989,1990000,3.0494,-87.5
1991,1992000,3.9426,0.0
1993,1994000,4.4586,-35.0
1995,1996000,3.3418,-268.5
1997,1998000,1.0889,-20.0
1999,2000000,3.3396,-3.5
2001,2002000,4.2338,-17.0
2003,2004000,2.7698,-33.5
2005,2006000,2.4163,-24.5
2007,2008000,2.8931,-103.5
2009,2010000,-3.2841,0.0
2011,2012000,3.9292,-99.5
2013,2014000,-1.7575,-102.5
2015,2016000,0.0517,-15.5
2017,2018000,1.2106,0.0
2019,2020000,-1.9517,0.0
2021,2022000,5.2447,-53.5
2023,2024000,0.824,-115.5
2025,2026000,1.9427,-119.5
2027,2028000,2.9068,-27.0
2029,2030000,-2.359,-32.0
2031,2032000,1.4608,-30.0
2033,2034000,2.7928,-12.5
2035,2036000,-1.9079,0.0
2037,2038000,7.4831,-26.5
2039,2040000,4.9418,-250.0
2041,2042000,5.3748,-40.5
2043,2044000,3.027,-17.0
2045,2046000,1.9671,-117.0
2047,2048000,5.0183,-74.0
2049,2050000,3.8408,-74.5
2051,2052000,7.114,-18.5
2053,2054000,0.3596,-41.0
2055,2056000,2.6603,-67.5
2057,2058000,2.8508,-30.5
2059,2060000,2.1753,-33.0
2061,2062000,-0.8802,0.0
2063,2064000,1.3579,-8.5
2065,2066000,3.9802,-56.5
2067,2068000,0.8614,-28.5
2069,2070000,7.424,-83.5
2071,2072000,5.6761,-13.0
2073,2074000,8.0561,-145.0
2075,2076000,6.9127,-19.0
2077,2078000,-2.9962,0.0
2079,2080000,0.8683,0.0
2081,2082000,-1.9104,0.0
2083,2084000,0.5544,-225.0
2085,2086000,5.5505,-43.0
2087,2088000,-1.0274,0.0
2089,2090000,-0.5481,-11.5
2091,2092000,4.3542,-55.0
2093,2094000,-2.4386,0.0
2095,2096000,4.0654,-9.5
2097,2098000,2.2112,-41.5
2099,2100000,-1.1389,-17.0
2101,2102000,3.2158,-7.5
2103,2104000,1.9323,-43.0
2105,2106000,5.537,-77.0
2107,2108000,-0.0961,0.0
2109,2110000,3.5871,0.0
2111,2112000,2.2545,-32.5
2113,2114000,2.0913,-67.5
2115,2116000,3.5535,-44.5
2117,2118000,1.0317,-85.0
2119,2120000,0.7441,-25.5
2121,2122000,2.2984,-6.0
2123,2124000,3.5527,0.0
2125,2126000,2.8185,-39.5
2127,2128000,3.6015,-36.0
2129,2130000,1.3273,-47.0
2131,2132000,3.2751,-6.5
2133,2134000,0.6816,-26.5
2135,2136000,-0.5826,-81.5
2137,2138000,1.6371,0.0
2139,2140000,2.3279,-20.5
2141,2142000,1.8119,-37.0
2143,2144000,4.1361,-43.0
2145,2146000,2.787,-50.0
2147,2148000,-1.5874,0.0
2149,2150000,0.036,-118.5
2151,2152000,3.1642,-25.5
2153,2154000,5.0511,0.0
2155,2156000,-0.8033,-14.5
2157,2158000,2.2298,-18.5
2159,2160000,2.4096,-27.0
2161,2162000,10.8582,-139.5
2163,2164000,-0.5913,0.0
2165,2166000,3.3496,-79.5
2167,2168000,5.4854,-214.5
2169,2170000,4.2004,-4.0
2171,2172000,4.0925,0.0
2173,2174000,5.4792,-17.5
2175,2176000,0.3235,-126.0
2177,2178000,7.9101,-193.0
2179,2180000,2.8026,-11.5
2181,2182000,-1.0018,-26.0
2183,2184000,1.6737,-10.0
2185,2186000,5.1871,-67.5
2187,2188000,7.608,-17.5
2189,2190000,-1.4581,0.0
2191,2192000,3.6985,-65.0
2193,2194000,-0.0028,-44.0
2195,2196000,-1.1602,0.0
2197,2198000,2.1288,0.0
2199,2200000,9.3656,-24.5
2201,2202000,0.9754,-25.5
2203,2204000,-3.7432,-11.0
2205,2206000,1.3614,-157.5
2207,2208000,4.3465,-26.5
2209,2210000,0.9338,-21.5
2211,2212000,1.6071,0.0
2213,2214000,-1.0005,-16.0
2215,2216000,3.4531,-140.5
2217,2218000,2.7866,-6.0
2219,2220000,3.8541,-6.5
2221,2222000,-0.7312,-28.0
2223,2224000,5.7029,-2.5
2225,2226000,8.6619,-77.0
2227,2228000,4.4587,-33.0
2229,2230000,1.2234,0.0
2231,2232000,1.8493,-17.5
2233,2234000,0.0863,-133.5
2235,2236000,0.4078,0.0
2237,2238000,2.8936,-21.0
2239,2240000,1.6977,-16.5
2241,2242000,0.5075,-110.0
2243,2244000,-0.0036,-34.0
2245,2246000,3.4841,-14.5
2247,2248000,-0.646,0.0
2249,2250000,0.0006,-62.0
2251,2252000,3.5966,-32.5
2253,2254000,1.7826,-4.5
2255,2256000,3.088,-18.0
2257,2258000,1.5687,-5.0
2259,2260000,3.6921,-131.0
2261,2262000,7.8126,-151.0
2263,2264000,0.6709,-6.5
2265,2266000,0.756,-239.5
2267,2268000,-1.5619,0.0
2269,2270000,0.4161,-288.0
2271,2272000,4.6741,-40.5
2273,2274000,1.1942,-6.0
2275,2276000,-4.515,0.0
2277,2278000,-1.1134,0.0
2279,2280000,0.5772,0.0
2281,2282000,4.5323,-8.0
2283,2284000,-0.7625,-15.0
2285,2286000,0.7547,-81.0
2287,2288000,1.2664,0.0
2289,2290000,1.3147,-7.0
2291,2292000,4.1324,-23.0
2293,2294000,1.279,-27.0
2295,2296000,1.699,-43.0
2297,2298000,3.4059,-33.0
2299,2300000,2.921,-45.5
2301,2302000,3.9691,0.0
2303,2304000,7.5144,-33.5
2305,2306000,3.2405,0.0
2307,2308000,-1.7118,-171.5
2309,2310000,1.1517,-45.5
2311,2312000,0.837,-25.0
2313,2314000,1.4065,0.0
2315,2316000,5.7662,-46.0
2317,2318000,1.515,-38.0
2319,2320000,5.0123,-39.0
2321,2322000,0.0967,-51.5
2323,2324000,1.5608,0.0
2325,2326000,0.4126,-5.5
2327,2328000,-0.496,0.0
2329,2330000,1.1264,-30.0
2331,2332000,0.8161,-10.0
2333,2334000,1.986,-12.0
2335,2336000,3.7055,0.0
2337,2338000,7.5986,0.0
2339,2340000,3.3954,-57.5
2341,2342000,1.216,-64.5
2343,2344000,-1.6748,0.0
2345,2346000,-1.8233,0.0
2347,2348000,0.3036,0.0
2349,2350000,3.3458,-13.5
2351,2352000,1.5022,-7.5
2353,2354000,3.178,0.0
2355,2356000,1.8043,0.0
2357,2358000,2.9703,-39.0
2359,2360000,4.2521,-71.5
2361,2362000,0.1774,-25.5
2363,2364000,3.0157,-204.5
2365,2366000,-0.1151,-18.0
2367,2368000,2.3736,-14.0
2369,2370000,0.918,-46.0
2371,2372000,-0.1421,-255.0
2373,2374000,3.1358,-38.0
2375,2376000,8.6992,-80.0
2377,2378000,5.1241,-29.5
2379,2380000,-1.3409,0.0
2381,2382000,1.5423,-2.5
2383,2384000,7.5507,-81.5
2385,2386000,2.5433,-18.0
2387,2388000,3.7778,-45.5
2389,2390000,-2.8188,-16.0
2391,2392000,1.8903,-37.0
2393,2394000,2.1553,-241.0
2395,2396000,4.9733,-96.5
2397,2398000,6.9803,-215.0
2399,2400000,-0.5439,-229.5
2401,2402000,1.8484,-24.0
2403,2404000,5.4902,-116.5
2405,2406000,0.7609,0.0
2407,2408000,3.834,-27.0
2409,2410000,5.1037,-95.0
2411,2412000,1.9058,0.0
2413,2414000,3.6063,-64.5
2415,2416000,1.336,-292.5
2417,2418000,0.1505,-90.5
2419,2420000,8.6839,-46.0
2421,2422000,2.7914,-2.5
2423,2424000,1.9082,0.0
2425,2426000,1.1179,-64.0
2427,2428000,2.863,-88.0
2429,2430000,-0.1655,0.0
2431,2432000,-0.9251,0.0
2433,2434000,1.8081,-6.5
2435,2436000,1.4643,0.0
2437,2438000,7.7226,-29.5
2439,2440000,0.4563,-35.5
2441,2442000,1.1327,-20.0
2443,2444000,1.8204,0.0
2445,2446000,-0.7344,-60.5
2447,2448000,0.3143,0.0
2449,2450000,-2.6436,0.0
2451,2452000,4.0749,-14.0
2453,2454000,2.0152,0.0
2455,2456000,0.188,-59.0
2457,2458000,1.5871,0.0
2459,2460000,0.9892,-9.0
2461,2462000,-0.337,0.0
2463,2464000,1.9897,-45.5
2465,2466000,4.3398,-41.0
2467,2468000,2.6178,-7.0
2469,2470000,2.7242,-108.5
2471,2472000,1.6369,-32.0
2473,2474000,-0.0987,-308.0
2475,2476000,2.7699,-22.0
2477,2478000,-0.701,0.0
2479,2480000,0.2173,0.0
2481,2482000,2.1711,-69.5
2483,2484000,2.2308,-21.5
2485,2486000,1.9328,-45.5
2487,2488000,1.0161,0.0
2489,2490000,3.5249,-4.0
2491,2492000,0.1542,-9.0
2493,2494000,5.6878,-16.0
2495,2496000,1.9713,-82.0
2497,2498000,1.2382,-15.5
2499,2500000,8.681,-42.5
2501,2502000,-1.1865,-19.0
2503,2504000,3.7288,0.0
2505,2506000,1.2563,-202.5
2507,2508000,6.0099,-2.5
2509,2510000,0.0681,-181.5
2511,2512000,3.6613,0.0
2513,2514000,1.9335,0.0
2515,2516000,2.468,0.0
2517,2518000,2.3474,-29.0
2519,2520000,0.0303,-6.5
2521,2522000,2.0901,-242.0
2523,2524000,-1.9848,-6.0
2525,2526000,2.2257,-81.0
2527,2528000,2.1137,-7.5
2529,2530000,3.6414,-15.5
2531,2532000,0.02,-25.0
2533,2534000,2.5731,-142.0
2535,2536000,-2.0326,0.0
2537,2538000,0.8266,-239.5
2539,2540000,0.948,0.0
2541,2542000,3.2295,-31.5
2543,2544000,-0.1959,-4.5
2545,2546000,1.1127,-7.5
2547,2548000,4.3581,0.0
2549,2550000,5.7405,-3.5
2551,2552000,1.063,0.0
2553,2554000,3.7847,-120.0
2555,2556000,-1.3048,0.0
2557,2558000,1.6423,-13.5
2559,2560000,-0.1411,-4.5
2561,2562000,-0.1247,-100.5
2563,2564000,1.8845,-24.0
2565,2566000,1.7495,-1.5
2567,2568000,2.3183,0.0
2569,2570000,2.7391,-96.0
2571,2572000,2.8115,-19.0
2573,2574000,6.1909,-16.5
2575,2576000,0.2878,-78.0
2577,2578000,3.0716,-7.5
2579,2580000,1.3998,0.0
2581,2582000,1.7702,-71.5
2583,2584000,3.4488,-135.5
2585,2586000,2.5908,-71.5
2587,2588000,1.2306,-95.0
2589,2590000,4.7145,-21.0
2591,2592000,1.8186,-18.5
2593,2594000,-0.199,0.0
2595,2596000,-0.0681,-10.0
2597,2598000,2.4366,-163.0
2599,2600000,4.7955,0.0
2601,2602000,1.7928,-176.0
2603,2604000,5.7269,-29.0
2605,2606000,2.3985,-41.5
2607,2608000,0.6343,0.0
2609,2610000,4.3896,-174.0
2611,2612000,1.3545,0.0
2613,2614000,1.1916,-10.5
2615,2616000,-0.429,0.0
2617,2618000,2.2943,0.0
2619,2620000,4.0897,0.0
2621,2622000,0.9222,0.0
2623,2624000,-1.1041,-11.5
2625,2626000,1.6113,-45.0
2627,2628000,1.908,-33.0
2629,2630000,5.235,-208.5
2631,2632000,2.2723,-9.0
2633,2634000,1.7779,-41.0
2635,2636000,2.0684,-27.5
2637,2638000,3.9098,-184.5
2639,2640000,2.2289,-68.5
2641,2642000,4.9851,-76.0
2643,2644000,0.8269,-133.5
2645,2646000,0.9537,-39.0
2647,2648000,6.2751,-41.0
2649,2650000,-1.6006,0.0
2651,2652000,3.1832,-34.5
2653,2654000,8.1941,-88.0
2655,2656000,1.6271,0.0
2657,2658000,2.5234,-84.5
2659,2660000,-0.5055,-15.0
2661,2662000,0.5426,-26.5
2663,2664000,4.6819,-57.0
2665,2666000,4.6718,-94.5
2667,2668000,6.8411,-14.5
2669,2670000,-3.5915,-13.0
2671,2672000,1.3909,-34.5
2673,2674000,0.9271,-14.5
2675,2676000,-0.7127,0.0
2677,2678000,0.8335,-8.0
2679,2680000,3.4044,-32.5
2681,2682000,1.1564,-17.5
2683,2684000,0.8484,0.0
2685,2686000,0.3819,-52.0
2687,2688000,0.362,0.0
2689,2690000,6.638,-65.0
2691,2692000,-0.9385,-17.0
2693,2694000,-1.658,0.0
2695,2696000,4.2874,-54.0
2697,2698000,3.4414,-142.5
2699,2700000,2.7178,-49.0
2701,2702000,0.2604,-367.0
2703,2704000,4.4447,-58.5
2705,2706000,4.9122,-39.5
2707,2708000,5.0865,-5.0
2709,2710000,0.9591,-24.5
2711,2712000,3.4438,-77.0
2713,2714000,2.197,-7.5
2715,2716000,2.6768,-44.0
2717,2718000,-0.7779,-9.5
2719,2720000,-0.9107,-26.0
2721,2722000,1.2681,-8.0
2723,2724000,1.5569,-43.0
2725,2726000,0.8112,-146.5
2727,2728000,3.0885,0.0
2729,2730000,5.6514,-14.0
2731,2732000,1.3074,-60.0
2733,2734000,4.4483,-44.0
2735,2736000,1.6824,-60.0
2737,2738000,6.4144,-26.0
2739,2740000,5.2568,-65.5
2741,2742000,1.5656,-30.0
2743,2744000,-1.0371,0.0
2745,2746000,4.432,0.0
2747,2748000,0.767,-43.5
2749,2750000,4.8055,-55.0
2751,2752000,1.9009,-7.5
2753,2754000,3.031,-172.5
2755,2756000,-0.2899,-10.5
2757,2758000,-1.7852,-25.0
2759,2760000,-0.5386,-22.0
2761,2762000,0.7956,-17.5
2763,2764000,6.5807,0.0
2765,2766000,1.4968,0.0
2767,2768000,7.8355,-43.5
2769,2770000,-0.2888,0.0
2771,2772000,1.1634,-8.5
2773,2774000,-0.2307,-7.5
2775,2776000,2.4989,0.0
2777,2778000,-0.08,-26.5
2779,2780000,6.3797,-66.0
2781,2782000,-0.468,-95.5
2783,2784000,-0.3357,0.0
2785,2786000,-0.1614,-12.5
2787,2788000,1.0525,0.0
2789,2790000,2.627,0.0
2791,2792000,-0.7812,0.0
2793,2794000,0.7324,-108.5
2795,2796000,1.4063,0.0
2797,2798000,1.5416,-12.5
2799,2800000,1.1712,0.0
2801,2802000,-2.4386,-12.0
2803,2804000,0.125,-50.0
2805,2806000,1.4951,-134.5
2807,2808000,4.9074,-28.5
2809,2810000,-1.1071,-10.5
2811,2812000,5.2042,-23.0
2813,2814000,6.0955,-30.5
2815,2816000,4.4202,-146.0
2817,2818000,0.5,-28.0
2819,2820000,0.0108,0.0
2821,2822000,2.6178,-66.0
2823,2824000,1.8817,-10.5
2825,2826000,2.1957,0.0
2827,2828000,4.7611,-9.5
2829,2830000,-0.4745,0.0
2831,2832000,-0.4247,0.0
2833,2834000,1.4725,-36.5
2835,2836000,3.3016,-40.5
2837,2838000,-1.3083,0.0
2839,2840000,1.4149,-113.0
2841,2842000,3.6866,0.0
2843,2844000,6.8799,-19.5
2845,2846000,1.1208,0.0
2847,2848000,1.6804,0.0
2849,2850000,2.161,-50.0
2851,2852000,5.1343,-32.0
2853,2854000,0.9362,0.0
2855,2856000,2.24,-8.0
2857,2858000,9.0239,-27.0
2859,2860000,-1.6931,-136.0
2861,2862000,-0.2774,0.0
2863,2864000,0.5766,0.0
2865,2866000,0.9038,0.0
2867,2868000,4.6552,-17.5
2869,2870000,0.7725,-8.0
2871,2872000,2.5265,-83.5
2873,2874000,4.0141,-65.0
2875,2876000,5.8216,-68.5
2877,2878000,5.2427,-22.0
2879,2880000,2.2356,-42.0
2881,2882000,1.784,-11.0
2883,2884000,-0.0649,-9.0
2885,2886000,4.0354,-28.5
2887,2888000,3.6394,-149.5
2889,2890000,3.8347,-44.5
2891,2892000,0.355,0.0
2893,2894000,0.4018,-3.0
2895,2896000,1.5221,-51.5
2897,2898000,2.3162,0.0
2899,2900000,4.7231,-3.5
2901,2902000,1.6827,-15.5
2903,2904000,0.3476,-420.5
2905,2906000,3.3438,-10.5
2907,2908000,3.3631,0.0
2909,2910000,-0.6103,-19.0
2911,2912000,-1.4789,-9.5
2913,2914000,0.9748,-20.0
2915,2916000,3.5271,-38.0
2917,2918000,1.9235,-20.5
2919,2920000,2.7238,-35.0
2921,2922000,3.268,0.0
2923,2924000,0.6718,-7.0
2925,2926000,1.4023,-39.5
2927,2928000,-0.8116,-34.0
2929,2930000,3.1034,-109.0
2931,2932000,-1.8642,-115.0
2933,2934000,3.7864,-11.5
2935,2936000,2.3508,-122.0
2937,2938000,6.3502,-41.5
2939,2940000,0.4079,-13.0
2941,2942000,2.2549,-15.5
2943,2944000,2.1295,-51.0
2945,2946000,3.1983,-117.5
2947,2948000,-1.5247,0.0
2949,2950000,-1.5519,0.0
2951,2952000,2.1845,-24.0
2953,2954000,3.3315,0.0
2955,2956000,3.2706,-8.0
2957,2958000,6.3871,-51.5
2959,2960000,6.1764,-100.5
2961,2962000,3.6569,-46.5
2963,2964000,3.8168,-213.0
2965,2966000,3.8256,-57.0
2967,2968000,0.6502,0.0
2969,2970000,-0.4678,-82.5
2971,2972000,-0.3353,-26.0
2973,2974000,1.3483,-62.0
2975,2976000,-0.1184,0.0
2977,2978000,2.7069,-37.0
2979,2980000,5.6466,-17.0
2981,2982000,1.9455,-17.5
2983,2984000,4.4573,-23.0
2985,2986000,1.1873,-71.0
2987,2988000,0.2325,-12.5
2989,2990000,3.4038,-31.5
2991,2992000,-1.0474,0.0
2993,2994000,3.5524,-18.0
2995,2996000,4.0455,-144.0
2997,2998000,5.7102,-11.5
2999,3000000,1.7511,-15.5
3001,3002000,1.0323,0.0
3003,3004000,-1.9187,0.0
3005,3006000,-1.57,-40.0
3007,3008000,-0.8235,-98.5
3009,3010000,3.8274,-53.5
3011,3012000,7.8009,-45.0
3013,3014000,0.8558,0.0
3015,3016000,2.8305,0.0
3017,3018000,-0.7177,0.0
3019,3020000,0.5077,-435.5
3021,3022000,0.5845,-58.0
3023,3024000,-0.3102,0.0
3025,3026000,4.5215,-94.5
3027,3028000,0.2524,-66.0
3029,3030000,-0.768,0.0
3031,3032000,2.9329,-43.0
3033,3034000,1.2408,-122.0
3035,3036000,-1.0935,-296.0
3037,3038000,0.4726,-87.5
3039,3040000,1.8514,0.0
3041,3042000,2.6849,0.0
3043,3044000,0.3809,-11.0
3045,3046000,9.3084,-35.0
3047,3048000,3.3943,0.0
3049,3050000,2.6354,-19.0
3051,3052000,4.1315,-119.5
3053,3054000,2.2084,-60.0
3055,3056000,0.8126,-8.5
3057,3058000,3.3702,-333.5
3059,3060000,6.1728,-347.5
3061,3062000,-0.6055,-13.5
3063,3064000,3.588,-19.5
3065,3066000,4.4885,-272.0
3067,3068000,4.0049,-22.5
3069,3070000,-1.712,-22.5
3071,3072000,2.2481,0.0
3073,3074000,2.3661,-75.0
3075,3076000,-0.534,-23.5
3077,3078000,4.8522,-20.0
3079,3080000,1.637,-7.5
3081,3082000,3.3982,-31.5
3083,3084000,4.9174,-82.0
3085,3086000,-0.8331,-39.5
3087,3088000,3.8791,-88.0
3089,3090000,3.1878,-20.5
3091,3092000,0.5126,-56.0
3093,3094000,-0.8175,0.0
3095,3096000,-0.0345,-30.0
3097,3098000,2.8932,-21.5
3099,3100000,8.3823,-15.0
3101,3102000,6.397,-110.5
3103,3104000,3.415,-104.5
3105,3106000,6.7383,-2.5
3107,3108000,6.5133,-57.0
3109,3110000,-0.6122,0.0
3111,3112000,1.9262,-52.5
3113,3114000,-0.9645,0.0
3115,3116000,-1.1338,0.0
3117,3118000,4.0571,-25.0
3119,3120000,0.2334,-258.0
3121,3122000,1.2965,-39.5
3123,3124000,1.4256,-78.5
3125,3126000,4.4879,-25.0
3127,3128000,0.0962,0.0
3129,3130000,2.5313,0.0
3131,3132000,0.7227,-33.0
3133,3134000,2.1377,-12.5
3135,3136000,3.2896,-68.0
3137,3138000,-0.8147,0.0
3139,3140000,0.695,0.0
3141,3142000,2.7311,-44.5
3143,3144000,2.294,-25.0
3145,3146000,10.9599,-24.5
3147,3148000,3.6429,-116.5
3149,3150000,2.4111,-232.5
3151,3152000,4.2369,-32.5
3153,3154000,-0.0165,-8.5
3155,3156000,7.21,-54.0
3157,3158000,-1.4156,0.0
3159,3160000,0.7162,0.0
3161,3162000,3.7348,-24.0
3163,3164000,2.8488,-39.0
3165,3166000,3.2079,0.0
3167,3168000,3.0193,-26.0
3169,3170000,0.9667,-5.5
3171,3172000,1.091,-18.0
3173,3174000,2.9672,-14.5
3175,3176000,-1.9031,-8.0
3177,3178000,0.7521,-127.0
3179,3180000,-1.6968,0.0
3181,3182000,4.7747,-26.5
3183,3184000,-0.3558,-82.5
3185,3186000,1.0807,-8.0
3187,3188000,0.231,-99.0
3189,3190000,0.6982,-188.5
3191,3192000,2.0958,-18.0
3193,3194000,8.8049,-27.0
3195,3196000,6.7827,-10.0
3197,3198000,1.6131,-35.5
3199,3200000,1.1539,-2.0
3201,3202000,-0.2593,-103.5
3203,3204000,0.2089,0.0
3205,3206000,4.3897,-116.5
3207,3208000,3.0443,-24.0
3209,3210000,2.3263,-224.0
3211,3212000,3.3326,-11.5
3213,3214000,5.2921,0.0
3215,3216000,0.3373,-69.5
3217,3218000,3.2151,-97.0
3219,3220000,1.0183,0.0
3221,3222000,0.3448,-56.5
3223,3224000,3.6054,-55.0
3225,3226000,-0.7297,-10.5
3227,3228000,0.9295,-20.5
3229,3230000,2.6399,-23.0
3231,3232000,0.7722,0.0
3233,3234000,2.6026,-12.5
3235,3236000,0.494,-65.0
3237,3238000,1.4412,-16.5
3239,3240000,4.0188,0.0
3241,3242000,3.7237,-7.0
3243,3244000,2.5401,-23.5
3245,3246000,2.695,-38.5
3247,3248000,-2.0628,-11.0
3249,3250000,2.5671,-10.0
3251,3252000,-2.8419,0.0
3253,3254000,5.6223,-54.0
3255,3256000,-0.8073,-7.5
3257,3258000,2.5283,-20.0
3259,3260000,4.4553,-18.5
3261,3262000,1.817,-77.0
3263,3264000,0.3378,-23.0
3265,3266000,1.7446,-18.0
3267,3268000,3.0227,-47.0
3269,3270000,5.22,-203.5
3271,3272000,-0.6386,0.0
3273,3274000,3.5827,-91.0
3275,3276000,0.9541,-8.5
3277,3278000,-1.1742,-21.5
3279,3280000,-0.707,0.0
3281,3282000,1.8884,-14.0
3283,3284000,-0.7301,-47.0
3285,3286000,-0.1134,-47.0
3287,3288000,2.5309,-26.5
3289,3290000,7.6587,-46.0
3291,3292000,-1.7029,0.0
3293,3294000,4.0683,-105.5
3295,3296000,0.9933,-12.5
3297,3298000,3.7887,-13.0
3299,3300000,5.1495,-24.5
3301,3302000,0.9529,0.0
3303,3304000,5.3795,-373.0
3305,3306000,6.711,-64.0
3307,3308000,1.7171,-5.5
3309,3310000,1.6104,-51.5
3311,3312000,1.3284,-7.5
3313,3314000,4.3206,-32.0
3315,3316000,0.7704,-18.0
3317,3318000,3.9601,-18.5
3319,3320000,4.7103,-2.5
3321,3322000,1.2234,-15.5
3323,3324000,0.4751,-84.0
3325,3326000,0.4415,0.0
3327,3328000,5.1274,-10.0
3329,3330000,2.2449,-9.5
3331,3332000,0.3043,0.0
3333,3334000,4.5164,-24.0
3335,3336000,0.9978,-34.0
3337,3338000,0.9102,-184.5
3339,3340000,-0.6426,-312.0
3341,3342000,2.3204,-61.0
3343,3344000,1.6235,-290.0
3345,3346000,-0.5141,-18.0
3347,3348000,0.65,-27.0
3349,3350000,0.4547,-5.0
3351,3352000,5.6515,-80.0
3353,3354000,6.4042,-30.0
3355,3356000,1.5987,-9.5
3357,3358000,-0.3742,0.0
3359,3360000,1.2914,-9.0
3361,3362000,3.3211,-49.5
3363,3364000,0.5147,0.0
3365,3366000,2.2854,-16.5
3367,3368000,0.345,0.0
3369,3370000,5.0819,-103.5
3371,3372000,0.5551,-68.5
3373,3374000,7.7572,-9.0
3375,3376000,1.5123,-157.0
3377,3378000,0.3677,0.0
3379,3380000,4.0092,-88.5
3381,3382000,2.0853,-481.5
3383,3384000,-0.4702,0.0
3385,3386000,4.546,-20.0
3387,3388000,-1.3726,-94.0
3389,3390000,1.4851,-54.0
3391,3392000,1.2285,-11.5
3393,3394000,3.444,-57.5
3395,3396000,6.9718,-65.0
3397,3398000,1.5664,-11.0
3399,3400000,3.6876,0.0
3401,3402000,3.2502,-20.0
3403,3404000,7.8204,-22.0
3405,3406000,2.2033,-16.5
3407,3408000,2.8486,0.0
3409,3410000,1.7952,-73.5
3411,3412000,0.8018,0.0
3413,3414000,0.2952,-153.0
3415,3416000,1.6942,-86.0
3417,3418000,2.4401,-67.5
3419,3420000,6.3128,-233.5
3421,3422000,2.8806,-59.0
3423,3424000,0.6317,-13.5
3425,3426000,-1.1469,-75.5
3427,3428000,2.932,0.0
