episode,timestep,reward,cost
16159,16160000,0.2152,-11.9
16179,16180000,0.0987,-20.4
16199,16200000,-0.1951,-27.1
16219,16220000,0.0081,-26.65
16239,16240000,0.3766,-30.3
16259,16260000,0.7542,-19.7
16279,16280000,0.1145,-48.1
16299,16300000,0.075,-36.05
16319,16320000,0.2847,-36.0
16339,16340000,-0.096,-47.85
16359,16360000,0.1817,-24.95
16379,16380000,-0.3724,-62.05
16399,16400000,0.4065,-45.25
16419,16420000,-0.3592,-33.2
16439,16440000,0.0052,-22.5
16459,16460000,-0.2873,-31.55
16479,16480000,0.2251,-37.65
16499,16500000,0.4715,-30.4
16519,16520000,0.18,-37.95
16539,16540000,-0.0344,-16.1
16559,16560000,0.0118,-26.65
16579,16580000,0.121,-25.2
16599,16600000,-0.1147,-20.55
16619,16620000,-0.059,-33.75
16639,16640000,0.3086,-39.85
16659,16660000,-0.0581,-15.4
16679,16680000,0.2626,-48.6
16699,16700000,0.086,-22.3
16719,16720000,-0.0005,-23.05
16739,16740000,-0.1479,-32.3
16759,16760000,-0.2934,-48.7
16779,16780000,0.1408,-32.7
16799,16800000,0.1881,-21.95
16819,16820000,-0.1004,-79.6
16839,16840000,-0.4908,-22.3
16859,16860000,-0.4858,-33.85
16879,16880000,0.1455,-33.95
16899,16900000,-0.1126,-22.75
16919,16920000,0.7602,-19.8
16939,16940000,-0.1425,-34.35
16959,16960000,-0.161,-44.6
16979,16980000,-0.4607,-13.7
16999,17000000,-0.1508,-33.55
17019,17020000,0.4006,-21.85
17039,17040000,-0.0038,-18.45
17059,17060000,-0.05,-32.7
17079,17080000,0.5855,-16.4
17099,17100000,-0.0133,-24.15
17119,17120000,0.1125,-58.55
17139,17140000,-0.4732,-10.7
17159,17160000,-0.1784,-62.75
17179,17180000,-0.0779,-54.45
17199,17200000,0.4281,-17.3
17219,17220000,-0.411,-16.55
17239,17240000,-0.0279,-13.0
17259,17260000,-0.2456,-41.35
17279,17280000,0.18,-49.5
17299,17300000,0.3635,-36.8
17319,17320000,0.4048,-35.05
17339,17340000,-0.0575,-27.2
17359,17360000,0.6288,-21.5
17379,17380000,-0.1142,-36.7
17399,17400000,-0.2316,-60.35
17419,17420000,-0.3769,-15.9
17439,17440000,-0.053,-32.3
17459,17460000,0.2663,-31.05
17479,17480000,-0.1476,-32.85
17499,17500000,-0.0176,-20.65
17519,17520000,0.2617,-21.1
17539,17540000,0.1152,-43.05
17559,17560000,-0.2279,-60.6
17579,17580000,0.2725,-30.8
17599,17600000,-0.5606,-44.3
17619,17620000,-0.1202,-43.6
17639,17640000,-0.1971,-15.8
17659,17660000,-0.0993,-27.3
17679,17680000,-0.1932,-18.75
17699,17700000,0.1565,-34.45
17719,17720000,-0.0367,-31.15
17739,17740000,-0.2592,-22.4
17759,17760000,0.1604,-21.4
17779,17780000,0.4164,-21.35
17799,17800000,0.1209,-46.55
17819,17820000,-0.2683,-28.05
17839,17840000,0.1037,-40.65
17859,17860000,-0.3419,-56.05
17879,17880000,0.0265,-29.35
17899,17900000,-0.6484,-59.9
17919,17920000,0.7624,-32.05
17939,17940000,-0.1732,-34.65
17959,17960000,-0.2227,-23.85
17979,17980000,0.0647,-50.85
17999,18000000,-0.0665,-17.7
18019,18020000,0.1339,-33.55
18039,18040000,-0.609,-20.95
18059,18060000,0.1488,-55.45
18079,18080000,-0.5669,-43.35
18099,18100000,0.0406,-35.1
18119,18120000,0.0223,-23.15
18139,18140000,-0.0698,-15.15
18159,18160000,-0.053,-23.5
18179,18180000,0.1467,-4.8
18199,18200000,-0.3733,-43.35
18219,18220000,0.3571,-11.1
18239,18240000,-0.3663,-17.35
18259,18260000,-0.3453,-33.85
18279,18280000,-0.0189,-26.25
18299,18300000,-0.2613,-24.5
18319,18320000,0.9279,-29.8
18339,18340000,0.2235,-21.35
18359,18360000,-0.2275,-33.8
18379,18380000,-0.0728,-24.35
18399,18400000,0.1336,-41.25
18419,18420000,-0.6184,-35.7
18439,18440000,0.0217,-22.05
18459,18460000,-0.3216,-25.35
18479,18480000,-0.5005,-15.75
18499,18500000,0.1832,-32.85
18519,18520000,-0.4857,-11.3
18539,18540000,-0.2086,-51.55
18559,18560000,0.5904,-14.95
18579,18580000,-0.4007,-58.65
18599,18600000,0.0527,-66.7
18619,18620000,-0.1206,-33.9
18639,18640000,-0.2885,-22.5
18659,18660000,-0.4634,-10.15
18679,18680000,-0.4219,-17.95
18699,18700000,0.4726,-65.95
18719,18720000,-0.4819,-23.55
18739,18740000,-0.27,-12.45
18759,18760000,-0.5607,-29.35
18779,18780000,-0.6937,-14.25
